movie_id,country_id
4304,2
4305,2
4306,1
4307,1
4308,1
4309,1
4310,1
4311,1
4312,1
4313,1
4314,1
4315,1
4316,1
4317,1
4318,9
4319,1
4320,1
4321,2
4322,1
4323,1
4324,1
4325,1
4325,9
4325,16
4326,1
4327,1
4328,1
4328,3
4329,12
4330,3
4330,1
4330,2
4331,2
4332,1
4333,1
4334,1
4335,1
4336,1
4337,13
4338,1
4338,12
4338,104
4339,1
4340,1
4341,1
4342,1
4343,18
4344,1
4345,1
4346,1
4347,1
4348,12
4348,14
4349,1
4350,1
4351,1
4352,8
4353,1
4354,1
4355,1
4356,1
4357,1
4358,2
4359,1
4360,28
4361,1
4362,1
4363,1
4364,6
4365,2
4366,1
4367,1
4367,2
4368,1
4369,1
4369,12
4370,1
4371,12
4371,1
4372,1
4373,1
4374,1
4374,12
4375,18
4376,13
4376,37
4377,1
4378,1
4379,12
4380,
4381,1
4382,1
4383,1
4384,2
4385,10
4385,1
4386,1
4387,1
4388,12
4389,1
4390,1
4391,6
4391,20
4392,1
4393,1
4393,3
4394,1
4395,12
4396,1
4397,1
4398,1
4399,1
4400,
4401,12
4402,1
4403,1
4404,1
4405,12
4405,1
4406,53
4407,1
4408,1
4409,1
4409,10
4410,
4411,1
4412,12
4413,1
4414,1
4415,1
4416,1
4416,105
4417,4
4418,1
4419,1
4419,9
4419,16
4420,1
4421,1
4422,1
4423,1
4424,1
4425,1
4426,1
4427,1
4428,1
4429,4
4430,2
4431,1
4432,1
4433,1
4434,1
4435,12
4436,1
4437,
4438,19
4439,1
4440,1
4441,8
4441,26
4441,3
4442,1
4443,1
4444,1
4445,16
4446,1
4447,10
4448,1
4449,1
4450,1
4450,22
4450,41
4451,1
4452,1
4453,16
4454,1
4455,1
4456,1
4457,1
4458,4
4458,6
4458,2
4458,1
4459,1
4460,1
4461,6
4462,1
4463,1
4464,1
4465,12
4465,1
4466,1
4466,18
4467,16
4467,1
4468,6
4469,1
4470,1
4471,8
4472,1
4473,1
4473,10
4473,2
4474,1
4475,1
4476,1
4477,1
4478,1
4479,1
4480,5
4480,10
4480,74
4481,1
4482,1
4483,1
4483,18
4484,2
4484,24
4484,41
4485,1
4485,12
4486,1
4487,1
4488,1
4489,1
4490,1
4490,2
4490,6
4491,1
4492,2
4492,1
4493,2
4493,6
4493,1
4494,9
4495,2
4495,1
4496,1
4497,16
4498,9
4498,22
4499,22
4500,2
4500,1
4501,1
4501,12
4502,1
4502,22
4503,3
4504,40
4504,6
4505,16
4505,19
4506,1
4507,9
4508,1
4508,42
4508,68
4508,29
4508,87
4508,24
4508,45
4508,38
4508,37
4508,47
4508,14
4508,3
4508,61
4508,78
4508,18
4508,19
4508,106
4508,16
4508,65
4509,6
4510,1
4510,2
4510,6
4510,12
4510,8
4511,2
4511,1
4512,2
4512,107
4512,1
4513,1
4514,2
4514,6
4514,1
4515,1
4516,1
4516,12
4517,24
4517,42
4517,23
4517,41
4517,2
4517,51
4517,6
4517,1
4517,8
4517,28
4518,7
4518,2
4518,6
4519,1
4519,2
4520,1
4521,9
4522,1
4523,6
4523,8
4523,1
4524,1
4525,1
4526,1
4527,28
4527,8
4527,2
4527,20
4528,1
4529,1
4530,1
4531,3
4531,6
4531,5
4532,9
4533,2
4534,1
4534,6
4534,3
4534,2
4534,8
4535,30
4535,6
4535,20
4535,1
4536,6
4536,8
4536,2
4537,1
4538,1
4539,1
4540,79
4540,1
4541,12
4542,1
4542,12
4543,6
4543,1
4543,2
4543,12
4544,6
4544,20
4544,25
4545,2
4545,1
4545,6
4546,1
4547,1
4547,2
4548,9
4549,1
4550,17
4551,5
4551,74
4552,1
4553,1
4554,1
4555,48
4556,1
4557,1
4557,27
4558,41
4558,6
4558,22
4558,7
4559,1
4560,1
4560,2
4560,13
4561,1
4561,9
4562,1
4563,12
4564,12
4565,2
4565,13
4566,13
4567,1
4568,1
4569,1
4570,1
4571,1
4572,1
4573,2
4574,1
4575,1
4576,12
4577,1
4578,1
4579,53
4580,1
4581,24
4581,8
4582,1
4583,1
4584,8
4585,2
4586,1
4587,1
4587,8
4588,1
4588,10
4589,50
4590,1
4591,9
4592,9
4593,1
4594,1
4595,1
4596,2
4596,25
4596,1
4597,2
4597,1
4598,1
4599,9
4600,1
4600,12
4601,1
4602,12
4602,6
4603,2
4604,1
4605,2
4605,1
4605,18
4605,22
4605,19
4606,1
4607,1
4608,1
4609,2
4609,13
4609,1
4610,2
4610,1
4610,8
4611,22
4611,24
4611,8
4612,6
4612,8
4613,9
4614,1
4615,45
4615,8
4616,1
4617,1
4618,26
4619,9
4620,1
4621,1
4621,12
4622,1
4623,1
4624,1
4624,33
4625,6
4625,20
4625,25
4626,1
4627,2
4627,1
4628,1
4629,9
4630,8
4630,30
4630,14
4631,13
4631,1
4632,1
4633,11
4633,12
4634,4
4634,43
4635,2
4636,1
4636,18
4636,17
4637,24
4637,22
4638,2
4639,51
4639,1
4639,6
4640,30
4640,8
4640,2
4641,1
4641,6
4642,12
4642,15
4642,1
4643,1
4644,10
4645,2
4645,6
4645,18
4645,49
4645,1
4645,8
4646,2
4646,1
4647,11
4647,2
4647,1
4648,2
4648,8
4648,4
4648,81
4649,6
4649,20
4650,2
4651,1
4652,1
4653,1
4654,1
4655,6
4656,1
4657,1
4657,37
4658,1
4659,20
4660,9
4661,1
4662,6
4662,12
4663,1
4664,1
4665,3
4665,1
4666,9
4667,3
4667,1
4668,17
4668,19
4668,16
4669,1
4669,6
4670,1
4671,1
4672,12
4672,8
4673,3
4674,1
4675,3
4676,3
4677,1
4678,9
4679,1
4680,1
4681,2
4682,2
4683,22
4683,24
4683,8
4684,1
4685,3
4686,1
4687,1
4688,9
4689,6
4690,1
4691,1
4691,11
4692,1
4693,1
4694,1
4695,9
4696,12
4697,41
4697,22
4697,24
4697,11
4698,1
4699,
4700,1
4701,23
4701,41
4701,20
4702,13
4702,3
4703,1
4704,1
4705,1
4706,1
4707,41
4707,48
4707,1
4707,2
4708,1
4709,2
4709,1
4709,6
4709,33
4709,28
4710,3
4710,6
4711,1
4712,1
4713,1
4714,1
4715,73
4715,4
4716,1
4717,48
4717,24
4718,6
4718,1
4719,1
4720,1
4721,18
4721,6
4721,19
4722,1
4723,1
4724,1
4725,1
4726,1
4727,1
4728,1
4729,22
4729,24
4730,12
4731,12
4732,1
4733,2
4733,12
4733,1
4733,22
4734,1
4734,17
4734,6
4734,69
4734,4
4734,22
4735,1
4736,1
4737,6
4737,8
4738,1
4739,13
4740,1
4741,1
4742,2
4742,1
4743,1
4744,8
4744,6
4745,33
4745,8
4745,2
4745,51
4745,6
4745,1
4746,1
4747,1
4748,2
4749,1
4750,1
4751,1
4752,91
4752,4
4753,13
4753,12
4753,108
4753,8
4753,1
4753,2
4753,6
4754,2
4754,1
4755,1
4755,12
4756,11
4756,6
4756,28
4757,3
4757,30
4758,1
4759,2
4760,1
4761,2
4761,6
4761,1
4762,1
4763,15
4763,1
4764,1
4765,1
4766,15
4767,1
4768,9
4769,2
4770,1
4771,1
4772,33
4773,16
4774,1
4775,1
4776,50
4777,1
4778,1
4779,1
4780,1
4781,13
4782,1
4783,6
4783,4
4783,1
4784,20
4784,25
4784,6
4785,13
4786,1
4787,2
4787,1
4788,3
4789,1
4790,1
4791,20
4791,6
4791,25
4792,9
4793,1
4794,1
4795,1
4796,1
4797,20
4797,28
4798,37
4798,1
4798,30
4799,1
4800,3
4800,2
4801,1
4802,2
4803,1
4804,1
4805,2
4806,10
4806,28
4807,1
4808,2
4808,1
4809,1
4810,1
4811,4
4812,1
4813,2
4814,1
4814,12
4815,1
4816,2
4816,1
4817,1
4818,4
4818,79
4818,69
4819,2
4820,1
4821,1
4822,
4823,1
4824,6
4824,1
4825,1
4826,1
4827,1
4828,1
4829,1
4830,59
4831,13
4832,1
4833,1
4834,2
4835,1
4836,2
4837,9
4838,18
4839,3
4839,6
4839,5
4839,105
4840,19
4841,1
4842,1
4843,1
4844,1
4845,8
4846,9
4847,1
4848,13
4849,1
4850,2
4850,1
4851,1
4851,12
4852,1
4853,1
4854,1
4854,12
4855,8
4855,23
4855,2
4855,12
4856,1
4857,6
4858,1
4859,1
4860,16
4861,13
4862,1
4863,1
4864,1
4864,2
4865,2
4866,18
4866,17
4867,1
4867,8
4867,12
4868,16
4869,9
4870,1
4871,1
4872,1
4873,2
4873,1
4874,1
4875,1
4876,9
4877,1
4878,1
4879,1
4880,1
4881,13
4881,1
4882,1
4883,8
4884,1
4885,9
4886,1
4887,19
4888,1
4889,1
4890,1
4891,2
4891,1
4891,10
4892,1
4893,34
4894,2
4895,3
4895,1
4896,1
4897,1
4897,73
4898,1
4899,2
4900,12
4901,1
4902,9
4903,2
4903,6
4903,24
4903,12
4903,1
4904,1
4905,1
4906,6
4906,12
4907,1
4908,3
4909,1
4909,12
4910,1
4911,6
4911,20
4912,2
4913,1
4914,12
4915,1
4916,1
4917,1
4918,4
4918,2
4919,1
4920,17
4921,1
4922,1
4923,1
4924,10
4925,1
4926,33
4927,13
4928,1
4928,2
4929,17
4929,50
4930,1
4931,1
4932,1
4933,2
4933,6
4933,3
4934,1
4935,1
4936,1
4937,1
4938,19
4938,2
4939,9
4940,2
4940,44
4940,1
4941,59
4941,6
4942,93
4942,1
4942,49
4942,18
4942,24
4942,6
4942,109
4942,9
4942,3
4942,96
4942,2
4943,6
4943,12
4943,2
4944,1
4945,11
4945,2
4945,20
4945,23
4946,1
4947,19
4948,1
4949,9
4950,2
4951,6
4952,42
4952,6
4952,80
4952,29
4953,2
4954,1
4955,9
4956,6
4957,86
4957,28
4957,39
4957,1
4957,2
4958,1
4959,1
4959,6
4959,2
4960,2
4961,1
4962,1
4962,2
4963,4
4963,3
4964,2
4965,1
4966,2
4966,22
4966,41
4967,13
4968,2
4969,18
4970,6
4970,1
4971,12
4972,6
4972,2
4972,8
4972,7
4973,1
4974,1
4975,51
4975,8
4976,11
4976,2
4977,1
4977,2
4978,1
4979,1
4980,12
4981,1
4982,1
4983,1
4984,1
4985,1
4986,1
4987,2
4987,1
4988,1
4989,13
4990,2
4991,12
4992,16
4993,8
4993,69
4993,26
4994,2
4994,12
4995,1
4996,1
4996,96
4997,12
4997,2
4997,1
4998,1
4999,1
5000,1
5001,41
5002,2
5002,6
5002,1
5003,1
5004,12
5005,1
5006,1
5007,1
5008,1
5009,2
5010,2
5010,1
5011,4
5012,2
5013,3
5013,31
5014,3
5014,6
5015,1
5016,10
5017,43
5017,45
5017,4
5017,108
5017,6
5017,28
5017,10
5017,30
5017,1
5017,75
5017,60
5018,8
5018,11
5019,1
5020,2
5021,1
5022,1
5023,12
5024,1
5025,1
5026,1
5027,19
5028,1
5029,2
5029,10
5029,12
5030,2
5030,1
5031,6
5032,2
5033,12
5034,1
5035,1
5035,6
5035,8
5035,19
5035,3
5035,4
5036,1
5037,1
5038,1
5038,33
5039,2
5040,2
5041,15
5042,1
5043,3
5043,5
5043,2
5044,6
5044,8
5045,1
5046,53
5047,1
5048,6
5048,2
5049,28
5050,1
5051,13
5052,1
5053,1
5054,9
5055,1
5055,2
5056,23
5056,110
5056,8
5057,1
5058,1
5059,13
5060,6
5060,3
5061,1
5062,1
5063,1
5063,20
5064,1
5065,1
5066,3
5066,5
5067,1
5068,1
5068,10
5069,1
5070,1
5071,13
5072,1
5073,9
5074,2
5075,1
5076,1
5077,1
5078,2
5079,1
5080,1
5081,1
5082,1
5083,5
5083,61
5084,1
5085,1
5086,1
5087,1
5088,1
5089,1
5090,17
5091,1
5092,9
5093,90
5093,1
5094,11
5094,2
5095,9
5096,2
5097,12
5098,1
5099,1
5100,1
5101,11
5101,20
5101,6
5101,25
5101,2
5102,16
5103,1
5104,73
5104,6
5104,111
5105,1
5106,36
5106,1
5107,1
5108,1
5109,8
5109,6
5110,6
5111,1
5112,1
5113,1
5114,2
5115,19
5115,1
5116,18
5116,17
5117,1
5118,3
5118,6
5118,5
5119,28
5119,6
5119,8
5119,20
5119,22
5119,2
5119,1
5120,22
5120,24
5121,6
5122,12
5123,1
5124,18
5124,17
5125,26
5125,8
5126,23
5127,1
5128,1
5129,1
5130,2
5131,2
5131,1
5132,1
5133,41
5133,8
5133,22
5133,6
5133,24
5134,1
5135,2
5136,13
5137,6
5137,20
5138,1
5139,1
5140,30
5141,1
5142,1
5143,6
5143,18
5144,54
5144,1
5145,1
5146,12
5147,78
5148,1
5149,1
5150,19
5151,1
5152,1
5153,1
5154,9
5155,1
5156,2
5157,2
5158,11
5159,13
5160,13
5161,27
5162,13
5163,46
5163,45
5163,6
5164,1
5165,1
5165,2
5166,1
5167,6
5168,1
5169,1
5170,16
5171,1
5172,1
5173,1
5174,2
5175,53
5176,8
5176,9
5176,1
5177,1
5178,16
5179,12
5179,2
5180,2
5181,51
5182,6
5183,2
5184,1
5185,1
5186,1
5187,1
5188,1
5188,42
5189,1
5190,1
5191,1
5192,1
5193,2
5194,1
5195,1
5196,11
5196,22
5196,99
5197,2
5197,1
5198,1
5199,1
5200,1
5201,1
5202,1
5203,1
5204,
5205,2
5205,1
5206,2
5207,1
5208,18
5209,2
5210,1
5211,1
5212,2
5212,1
5213,1
5214,1
5215,1
5216,1
5217,2
5217,6
5217,112
5218,1
5219,9
5220,113
5220,1
5221,2
5221,20
5221,1
5221,12
5222,12
5223,1
5224,1
5225,2
5226,2
5226,1
5227,1
5228,43
5228,28
5229,1
5230,1
5231,26
5231,8
5232,2
5233,2
5234,1
5235,1
5236,2
5237,1
5238,1
5239,
5240,1
5241,3
5242,1
5243,9
5244,2
5245,3
5246,1
5247,1
5248,1
5249,1
5250,1
5251,1
5252,1
5253,1
5254,1
5255,1
5256,12
5257,1
5258,19
5258,1
5259,1
5260,1
5260,10
5261,13
5262,53
5262,18
5262,1
5263,1
5264,1
5265,1
5266,1
5267,1
5268,1
5269,1
5270,1
5271,1
5272,2
5273,1
5274,2
5275,1
5275,4
5276,1
5277,114
5277,26
5277,59
5277,6
5278,6
5278,1
5279,4
5280,2
5281,12
5281,1
5282,1
5283,2
5284,1
5285,2
5286,1
5287,
5288,1
5289,2
5290,1
5291,1
5292,1
5293,20
5293,6
5293,1
5294,12
5295,2
5296,10
5296,1
5297,1
5298,1
5299,2
5300,8
5300,51
5300,12
5300,1
5301,6
5302,1
5302,12
5303,2
5304,1
5305,11
5305,2
5305,1
5306,1
5306,34
5307,1
5308,1
5309,20
5309,6
5309,5
5310,2
5311,41
5311,6
5311,24
5311,1
5312,1
5313,2
5313,3
5313,1
5314,1
5315,2
5315,1
5316,2
5317,2
5317,1
5318,1
5319,9
5320,1
5320,12
5320,8
5321,107
5321,8
5322,1
5323,48
5324,2
5325,1
5326,1
5327,1
5328,1
5329,2
5329,1
5330,18
5331,6
5331,8
5331,33
5332,1
5333,6
5333,8
5333,20
5334,1
5335,2
5336,1
5337,9
5338,1
5339,16
5340,20
5340,6
5340,60
5341,16
5341,1
5342,1
5343,1
5344,2
5344,1
5345,18
5345,17
5346,1
5347,20
5347,6
5348,2
5349,1
5349,2
5350,6
5350,20
5350,8
5350,109
5351,12
5352,1
5353,1
5354,1
5355,1
5355,2
5356,2
5357,1
5358,53
5359,1
5359,53
5359,19
5359,6
5360,9
5361,1
5362,1
5363,1
5364,8
5365,2
5366,1
5366,2
5367,1
5367,12
5367,18
5368,1
5369,36
5369,2
5369,1
5370,1
5371,1
5372,1
5373,1
5374,8
5374,36
5374,2
5374,53
5375,45
5376,1
5377,1
5377,8
5377,11
5377,2
5377,28
5378,1
5379,1
5380,1
5381,1
5382,26
5382,73
5382,30
5382,8
5383,1
5383,12
5383,45
5383,18
5384,1
5385,1
5386,1
5387,1
5388,2
5388,12
5388,1
5389,20
5389,2
5389,6
5390,1
5391,1
5391,28
5392,52
5392,6
5392,2
5392,8
5393,1
5394,1
5394,73
5394,2
5395,1
5396,1
5397,4
5397,1
5398,9
5399,1
5399,8
5399,6
5399,2
5400,1
5401,1
5402,1
5403,1
5404,16
5405,1
5406,6
5406,4
5406,20
5406,88
5407,1
5407,12
5408,12
5409,3
5409,6
5410,18
5410,1
5411,1
5412,12
5413,1
5414,2
5414,6
5415,2
5416,2
5417,1
5418,1
5419,1
5420,44
5420,6
5420,20
5421,1
5421,2
5422,71
5422,1
5423,6
5423,20
5424,1
5425,2
5425,8
5426,1
5426,2
5427,1
5428,1
5429,68
5430,12
5431,59
5432,1
5433,1
5434,2
5435,1
5436,12
5436,1
5436,8
5437,1
5437,2
5437,8
5438,1
5439,1
5440,1
5441,2
5442,1
5443,6
5443,8
5443,3
5444,1
5445,71
5446,2
5446,1
5447,1
5447,27
5448,2
5449,1
5450,59
5451,1
5452,2
5453,6
5454,14
5455,13
5456,1
5457,1
5458,13
5459,1
5459,10
5460,9
5461,2
5462,13
5463,1
5464,1
5465,78
5466,11
5467,1
5468,1
5469,19
5470,6
5470,20
5471,1
5472,1
5473,9
5474,16
5475,1
5476,6
5477,12
5477,1
5477,10
5478,9
5479,1
5480,1
5480,9
5481,1
5482,1
5483,2
5483,1
5484,18
5484,17
5485,1
5486,2
5487,1
5488,1
5489,1
5490,3
5490,4
5491,1
5492,13
5493,1
5494,6
5495,1
5495,8
5496,1
5497,1
5497,12
5498,73
5498,6
5498,8
5499,9
5500,1
5501,30
5502,1
5503,3
5503,6
5503,8
5504,2
5505,12
5506,12
5507,2
5508,1
5509,6
5510,1
5511,1
5511,6
5512,1
5513,2
5513,12
5514,6
5514,20
5515,1
5516,1
5517,3
5518,1
5519,1
5520,6
5520,3
5521,23
5521,69
5522,1
5523,9
5524,3
5525,1
5526,43
5526,4
5526,71
5526,45
5526,1
5527,11
5528,1
5529,1
5530,19
5531,1
5532,1
5533,1
5534,1
5534,10
5535,13
5535,19
5536,13
5537,8
5537,25
5537,73
5538,14
5539,1
5539,63
5540,51
5541,1
5542,1
5543,19
5544,1
5545,1
5546,12
5547,1
5548,1
5549,1
5550,6
5550,8
5550,1
5551,9
5552,2
5553,4
5554,2
5554,3
5554,1
5555,13
5556,2
5557,16
5557,1
5558,2
5559,1
5560,2
5561,3
5562,12
5562,6
5563,1
5564,1
5565,3
5565,6
5566,12
5567,1
5568,1
5569,12
5570,19
5571,8
5571,26
5571,105
5571,44
5571,6
5571,30
5572,6
5572,60
5572,2
5573,1
5574,12
5575,1
5576,3
5576,4
5576,1
5577,16
5578,51
5579,1
5580,1
5581,1
5582,1
5583,13
5584,1
5585,1
5586,24
5586,48
5587,6
5588,2
5589,9
5590,13
5590,6
5591,2
5591,6
5591,60
5591,107
5592,2
5593,1
5594,1
5595,1
5596,1
5597,9
5598,18
5599,6
5599,20
5600,1
5601,13
5602,1
5603,1
5604,1
5605,1
5606,1
5607,9
5608,9
5609,18
5610,13
5611,1
5612,12
5613,2
5614,4
5615,18
5615,19
5616,9
5617,1
5618,26
5618,8
5619,18
5619,17
5620,17
5620,18
5621,2
5622,4
5622,1
5623,9
5624,1
5625,2
5626,1
5627,9
5628,1
5629,11
5629,2
5630,2
5630,6
5631,2
5632,1
5633,1
5634,1
5635,10
5636,2
5637,1
5638,29
5638,68
5639,2
5640,1
5641,2
5642,13
5643,1
5644,2
5644,1
5645,17
5645,18
5646,6
5646,8
5646,28
5647,1
5648,6
5648,20
5649,1
5649,4
5650,19
5651,1
5652,1
5653,19
5654,27
5654,12
5655,2
5656,1
5657,2
5657,1
5658,1
5659,51
5659,7
5660,1
5661,1
5662,6
5662,3
5662,75
5663,1
5664,13
5664,1
5664,10
5665,1
5666,2
5667,1
5668,12
5669,1
5670,1
5671,12
5672,1
5673,2
5673,115
5674,1
5675,13
5676,1
5677,12
5678,1
5679,11
5679,2
5679,1
5680,2
5680,13
5680,11
5680,23
5681,12
5682,1
5683,1
5684,1
5685,74
5685,4
5686,1
5687,1
5688,2
5689,1
5690,1
5691,1
5691,116
5692,1
5693,1
5694,1
5695,9
5696,1
5697,1
5698,1
5699,1
5700,1
5701,73
5701,8
5702,1
5703,13
5704,2
5705,17
5705,1
5706,12
5707,1
5708,1
5709,1
5710,7
5710,41
5710,11
5710,33
5710,6
5711,1
5712,1
5713,1
5714,6
5714,1
5715,1
5716,36
5716,53
5717,18
5718,2
5719,2
5720,2
5720,1
5720,11
5721,12
5721,2
5722,12
5723,1
5724,1
5725,8
5725,1
5726,15
5726,1
5727,3
5728,6
5729,111
5729,73
5730,1
5731,1
5732,9
5733,1
5734,12
5734,1
5735,1
5736,1
5737,1
5738,2
5739,1
5739,2
5740,12
5741,2
5741,6
5742,1
5743,45
5743,1
5743,2
5744,1
5745,1
5746,1
5746,9
5747,13
5748,1
5749,36
5749,53
5750,3
5751,1
5752,1
5753,9
5754,8
5755,1
5756,1
5757,1
5758,6
5758,4
5759,2
5759,8
5760,1
5761,2
5761,6
5761,3
5762,9
5763,2
5763,4
5764,1
5765,2
5765,1
5765,12
5765,4
5766,1
5767,1
5768,1
5769,3
5770,6
5770,4
5771,2
5771,12
5772,1
5773,9
5774,2
5775,1
5776,13
5776,2
5777,1
5778,1
5779,1
5780,1
5780,2
5780,6
5780,19
5781,1
5782,1
5783,12
5784,1
5784,2
5785,1
5786,1
5787,12
5788,9
5789,12
5790,1
5791,51
5792,1
5793,1
5794,11
5794,2
5795,2
5796,12
5797,18
5798,9
5799,2
5800,1
5801,1
5802,1
5803,1
5804,1
5805,1
5806,12
5806,9
5807,1
5808,4
5809,1
5810,50
5811,2
5812,1
5813,1
5814,2
5815,1
5816,6
5816,20
5817,1
5818,53
5819,6
5820,9
5821,1
5822,10
5822,19
5822,1
5823,2
5823,1
5824,1
5825,16
5826,18
5826,6
5827,1
5828,6
5828,117
5828,1
5829,1
5830,1
5831,10
5832,118
5833,2
5833,1
5834,12
5835,1
5836,2
5836,1
5837,13
5838,1
5839,2
5839,8
5839,12
5839,1
5840,29
5840,1
5841,2
5842,17
5842,19
5842,16
5843,16
5844,1
5844,119
5845,1
5845,19
5846,120
5846,1
5847,1
5848,1
5849,19
5849,1
5850,9
5851,1
5852,1
5853,1
5854,2
5855,1
5856,24
5857,2
5858,6
5858,20
5858,121
5859,2
5859,1
5860,1
5861,8
5862,1
5862,2
5863,1
5864,1
5865,1
5866,1
5867,1
5868,1
5868,10
5869,1
5869,2
5870,1
5871,19
5872,16
5873,17
5874,1
5875,12
5876,1
5877,1
5878,1
5879,2
5879,6
5880,2
5881,1
5882,1
5883,1
5884,10
5884,1
5885,9
5886,13
5886,1
5887,11
5887,1
5888,12
5888,6
5888,1
5888,2
5889,1
5890,4
5890,12
5891,1
5892,2
5893,2
5893,1
5894,1
5895,12
5895,1
5896,2
5897,1
5898,28
5898,1
5899,1
5899,27
5900,1
5900,2
5900,17
5901,2
5902,1
5903,1
5904,1
5905,1
5906,1
5907,11
5907,23
5908,18
5909,1
5910,4
5910,1
5911,9
5912,16
5913,1
5914,1
5915,1
5916,3
5916,6
5917,1
5918,6
5919,11
5920,9
5921,2
5922,1
5923,1
5924,1
5925,1
5926,2
5927,8
5927,28
5928,6
5928,20
5928,1
5929,2
5930,8
5930,6
5931,1
5932,9
5933,9
5934,1
5935,1
5936,13
5937,2
5938,1
5938,10
5939,2
5940,1
5941,12
5941,1
5942,13
5943,6
5943,1
5944,1
5944,2
5944,37
5944,113
5945,2
5946,9
5947,9
5948,1
5949,1
5950,1
5951,6
5951,51
5951,12
5952,9
5953,1
5954,1
5955,1
5956,1
5957,2
5958,4
5958,69
5959,1
5960,1
5961,12
5962,1
5963,16
5964,1
5965,1
5966,6
5966,20
5966,70
5966,8
5966,60
5966,122
5967,1
5968,2
5968,8
5969,1
5970,1
5971,1
5972,12
5972,1
5973,1
5974,2
5975,6
5976,19
5977,6
5978,1
5979,1
5980,1
5981,3
5981,5
5981,4
5982,2
5983,1
5984,1
5984,44
5985,24
5985,1
5986,2
5987,1
5988,1
5989,118
5989,53
5990,33
5991,16
5992,1
5993,2
5993,123
5994,1
5995,1
5996,1
5997,1
5998,9
5999,1
6000,28
6000,2
6000,1
6001,1
6002,1
6003,2
6004,2
6005,55
6006,1
6007,1
6008,2
6009,1
6010,12
6011,16
6012,2
6013,2
6014,1
6015,2
6015,1
6016,12
6016,1
6017,100
6018,2
6018,22
6018,82
6019,1
6019,6
6020,27
6021,2
6021,1
6022,1
6023,6
6023,8
6023,19
6024,2
6025,6
6025,31
6026,71
6026,10
6026,6
6026,2
6026,29
6026,8
6027,12
6027,1
6028,2
6028,1
6029,1
6030,1
6031,16
6032,2
6032,1
6033,13
6034,1
6035,12
6036,12
6036,1
6037,1
6038,4
6038,1
6039,1
6040,1
6040,9
6041,124
6041,13
6041,15
6042,1
6043,125
6044,1
6045,1
6046,12
6046,1
6047,9
6048,75
6048,37
6048,53
6048,4
6049,44
6049,22
6049,8
6050,2
6051,1
6051,12
6052,1
6053,1
6054,1
6055,1
6056,50
6057,12
6057,2
6058,1
6059,1
6059,19
6059,14
6060,24
6061,51
6061,8
6061,6
6061,44
6062,1
6063,1
6064,1
6065,1
6066,6
6067,1
6068,1
6069,45
6070,19
6071,20
6071,28
6071,13
6072,1
6073,9
6074,12
6075,8
6076,19
6077,1
6078,1
6079,117
6079,1
6080,9
6081,1
6082,26
6082,6
6083,1
6084,1
6085,1
6086,9
6087,12
6087,73
6087,8
6088,13
6088,1
6089,22
6090,1
6091,8
6091,2
6091,1
6092,2
6092,11
6092,1
6093,27
6093,8
6094,2
6095,1
6095,6
6096,1
6097,
6098,2
6098,1
6099,1
6100,16
6101,12
6102,1
6103,25
6103,6
6104,1
6105,1
6106,6
6107,1
6108,1
6109,1
6110,62
6111,2
6112,1
6113,1
6114,19
6115,17
6116,9
6117,1
6118,1
6119,7
6119,2
6120,103
6120,1
6121,16
6122,1
6123,125
6123,26
6124,2
6125,2
6125,1
6125,19
6125,8
6126,12
6126,1
6127,6
6128,1
6129,1
6130,19
6130,1
6131,11
6132,1
6133,1
6134,6
6134,8
6135,24
6135,12
6135,1
6136,1
6137,1
6138,17
6139,1
6139,12
6139,2
6140,1
6141,2
6141,1
6142,1
6143,4
6144,1
6145,16
6146,1
6147,1
6148,1
6149,1
6150,1
6151,12
6152,1
6153,12
6154,13
6154,15
6155,1
6156,23
6156,53
6156,36
6157,9
6158,9
6159,1
6159,8
6160,1
6161,1
6162,6
6163,12
6164,50
6165,14
6165,11
6165,1
6166,2
6167,11
6167,2
6167,1
6168,1
6169,92
6170,1
6171,1
6172,1
6173,1
6174,60
6174,1
6174,6
6174,126
6174,39
6174,2
6175,1
6176,1
6177,1
6178,13
6179,1
6180,2
6181,1
6182,1
6183,1
6184,9
6185,1
6186,62
6187,11
6187,1
6188,1
6189,13
6189,2
6190,1
6190,36
6191,2
6191,53
6191,19
6191,1
6192,1
6193,1
6193,8
6194,17
6195,1
6196,1
6197,1
6198,1
6199,43
6199,4
6199,45
6200,2
6200,8
6201,1
6202,6
6202,20
6203,1
6204,2
6205,2
6206,1
6207,2
6207,6
6207,1
6207,25
6207,8
6208,1
6209,18
6210,8
6210,20
6210,25
6210,11
6210,1
6211,2
6212,1
6212,10
6212,37
6213,9
6214,1
6215,2
6215,6
6215,14
6216,1
6217,1
6218,28
6219,1
6220,1
6221,1
6222,9
6223,74
6223,1
6224,9
6225,1
6226,1
6227,12
6228,1
6229,1
6230,1
6231,1
6232,69
6233,1
6233,33
6234,1
6235,1
6236,22
6236,2
6236,24
6236,41
6236,23
6236,8
6236,31
6237,12
6237,1
6238,1
6238,12
6239,13
6240,12
6240,1
6240,2
6241,9
6242,1
6243,2
6243,11
6244,1
6245,1
6246,2
6247,9
6248,9
6249,50
6250,1
6251,9
6252,9
6253,1
6254,1
6255,1
6255,28
6256,6
6256,20
6257,9
6258,1
6259,1
6260,2
6261,12
6261,8
6261,1
6262,1
6263,28
6264,2
6264,6
6264,20
6264,1
6265,12
6266,12
6267,2
